cell_name,cell_type,x,y
g224473,AOI22xp5_ASAP7_75t_SL,17694,41778
g224474,AOI22xp5_ASAP7_75t_SL,17154,37188
g224475,AOI22xp5_ASAP7_75t_SL,13860,38268
g224476,AOI22xp5_ASAP7_75t_SL,17586,40158
g224477,AOI22xp5_ASAP7_75t_SL,15210,40428
g224478,AOI22xp5_ASAP7_75t_SL,16236,40968
g224479,AOI22xp5_ASAP7_75t_SL,19908,39618
g224480,AOI22xp33_ASAP7_75t_SL,15534,37998
g224481,AOI22xp33_ASAP7_75t_SL,13860,39348
g224522,NAND2x1_ASAP7_75t_R,37890,29088
g224523,INVx1_ASAP7_75t_SL,38106,29358
g224524,NAND3x1_ASAP7_75t_R,37620,29898
g224572,AND2x2_ASAP7_75t_R,38700,29358
g224573,NOR2x1_ASAP7_75t_R,38214,29088
g224630,AOI221xp5_ASAP7_75t_SL,21852,35298
g224631,NAND4xp25_ASAP7_75t_SL,21258,36648
g224638,XOR2x2_ASAP7_75t_R,21204,21798
g224640,XNOR2x2_ASAP7_75t_R,22392,21528
g224641,AOI22xp33_ASAP7_75t_SL,27576,25848
g224642,AND2x4_ASAP7_75t_R,27846,22878
g224651,INVx2_ASAP7_75t_SL,24714,21258
g224652,BUFx2_ASAP7_75t_SL,24984,20988
g224653,NOR3x1_ASAP7_75t_R,25362,20718
g224654,BUFx2_ASAP7_75t_SL,25200,21528
g224655,NOR2x1_ASAP7_75t_R,25686,20988
g224656,AO21x1_ASAP7_75t_SL,30762,21798
g224658,INVx2_ASAP7_75t_SL,26604,20988
g224662,INVx2_ASAP7_75t_SL,28710,21528
g224663,NAND2x1_ASAP7_75t_R,23418,21258
g224664,AND2x2_ASAP7_75t_R,23094,21258
g224665,INVx1_ASAP7_75t_R,30060,21258
g224666,OAI211xp5_ASAP7_75t_SL,29736,21258
g224667,OAI222xp33_ASAP7_75t_SL,28386,20988
g224740,AND3x1_ASAP7_75t_R,17748,38538
g224741,AND2x2_ASAP7_75t_R,18558,38538
g224742,NAND4xp25_ASAP7_75t_SL,21528,36918
g224743,AOI22xp33_ASAP7_75t_SL,21798,37728
g224755,NAND2x1_ASAP7_75t_R,20070,42588
g23,HB1xp67_ASAP7_75t_SL,17532,38538
g233,AOI31xp33_ASAP7_75t_SL,25362,33678
g234,OAI22xp5_ASAP7_75t_SL,26928,34488
g2349,AOI22xp5_ASAP7_75t_SL,33138,4788
g2351,NAND3x1_ASAP7_75t_R,33138,4518
g24,INVx4_ASAP7_75t_SL,14022,19368
g244,AOI21xp5_ASAP7_75t_SL,13050,29898
g245,NOR2x1_ASAP7_75t_R,13428,28818
g248,INVxp67_ASAP7_75t_SL,13050,29358
g25,NAND2x1_ASAP7_75t_R,17154,17478
g253,NAND4xp25_ASAP7_75t_SL,21312,35838
g26,INVx1_ASAP7_75t_R,28116,1008
g263,AOI22xp33_ASAP7_75t_SL,12834,1278
g264,AOI22xp33_ASAP7_75t_SL,12780,2088
g265,NOR2x1_ASAP7_75t_R,14616,29628
g266,O2A1O1Ixp33_ASAP7_75t_SL,14616,29898
g267,OAI31xp33_ASAP7_75t_SL,14292,29898
g27,INVx2_ASAP7_75t_SL,36324,18828
g273,OAI21xp5_ASAP7_75t_SL,41454,32598
g275,NOR2x1_ASAP7_75t_R,13320,33408
g276,OR2x6_ASAP7_75t_R,14832,33948
g278,INVxp33_ASAP7_75t_SL,13266,33948
g279,INVxp33_ASAP7_75t_SL,13698,33408
g28,INVx1_ASAP7_75t_R,15642,16398
g291,NOR2x1_ASAP7_75t_R,10080,42588
g3,NOR2x1_ASAP7_75t_R,21906,25038
g30,NOR2x1_ASAP7_75t_R,34326,16128
g300,INVx2_ASAP7_75t_SL,24228,19368
g31,INVx1_ASAP7_75t_R,14508,16128
g310,AOI222xp33_ASAP7_75t_SL,20934,37458
g311,AO22x1_ASAP7_75t_SL,39888,20988
g312,NAND2x1_ASAP7_75t_R,39618,14238
g32,NAND2x1_ASAP7_75t_R,41130,35298
g329,XNOR2x2_ASAP7_75t_R,21258,23688
g33,NAND2x1_ASAP7_75t_R,40428,35028
g34,INVxp67_ASAP7_75t_SL,11214,17208
g35,INVx2_ASAP7_75t_R,24768,29088
g36,INVx1_ASAP7_75t_R,32976,9378
g37,AOI22xp5_ASAP7_75t_SL,30060,10998
g38,INVx1_ASAP7_75t_SL,3060,20448
g39,NOR3x1_ASAP7_75t_R,17424,12078
g40,NAND3x1_ASAP7_75t_R,42156,23148
g41,AOI22xp33_ASAP7_75t_SL,4896,3978
g42,INVx1_ASAP7_75t_SL,17154,12618
g426,NAND3x1_ASAP7_75t_R,13374,20178
g429,AOI22x1_ASAP7_75t_R,11484,5598
g43,NAND3x1_ASAP7_75t_R,17910,10728
g433,NAND3x1_ASAP7_75t_R,18504,16938
g434,AOI222xp33_ASAP7_75t_SL,12078,17478
g435,AOI21xp33_ASAP7_75t_SL,18180,17208
g436,AOI22xp5_ASAP7_75t_SL,18828,17748
g439,AOI211xp5_ASAP7_75t_SL,32220,3978
g448,NAND3xp33_ASAP7_75t_SL,15480,25578
g45,INVx1_ASAP7_75t_SL,18018,11268
g451,AOI22x1_ASAP7_75t_R,15372,9648
g455,AOI211xp5_ASAP7_75t_SL,30330,33138
g456,OAI222xp33_ASAP7_75t_SL,30114,36378
g46,INVx1_ASAP7_75t_SL,17316,10728
g47,INVx1_ASAP7_75t_SL,16992,11268
g471,AOI211x1_ASAP7_75t_SL,41454,31518
g472,OAI222xp33_ASAP7_75t_SL,41130,32868
g48,INVx1_ASAP7_75t_R,17802,10458
g486,NAND4xp25_ASAP7_75t_SL,13914,17478
g487,AOI222xp33_ASAP7_75t_SL,13374,16938
g49,AOI22xp5_ASAP7_75t_SL,37998,8298
g490,NAND3x1_ASAP7_75t_R,31464,37998
g493,AOI22x1_ASAP7_75t_R,25362,38808
g5,INVx2_ASAP7_75t_SL,12456,15858
g50,AOI22xp33_ASAP7_75t_SL,39726,41778
g501,OAI21xp5_ASAP7_75t_SL,20502,25038
g502,O2A1O1Ixp33_ASAP7_75t_SL,20124,24498
g503,OAI31xp33_ASAP7_75t_SL,20448,24498
g504,NOR3x1_ASAP7_75t_R,20340,25308
g51,INVx2_ASAP7_75t_SL,21690,10728
g519,AOI221xp5_ASAP7_75t_SL,20556,32868
g52,NAND2x1_ASAP7_75t_R,31842,6138
g53,AOI22xp33_ASAP7_75t_SL,27198,35028
g54,INVx8_ASAP7_75t_SL,24930,35568
g549,NOR5xp2_ASAP7_75t_R,35730,1818
g55,NAND2x1_ASAP7_75t_R,16722,16398
g56,NAND2x1_ASAP7_75t_SL,15426,18288
g57,NAND4xp25_ASAP7_75t_SL,16074,23688
g58,NOR2x1_ASAP7_75t_R,30330,37188
g583,OAI211xp5_ASAP7_75t_SL,41670,32868
g586,INVx1_ASAP7_75t_R,41832,30978
g6,AND2x2_ASAP7_75t_R,12996,15858
g60,INVx2_ASAP7_75t_SL,16344,13158
g606,AOI221xp5_ASAP7_75t_SL,15588,27198
g607,OAI22xp5_ASAP7_75t_SL,16236,27198
g61,XNOR2x2_ASAP7_75t_R,15534,33948
g62,NAND4xp25_ASAP7_75t_SL,36324,5328
g64,NAND2x1_ASAP7_75t_R,35460,8568
g66,XNOR2x2_ASAP7_75t_R,38916,30978
g67,INVxp67_ASAP7_75t_SL,26064,33408
g676,INVx1_ASAP7_75t_R,18990,34758
g678,NAND2x1_ASAP7_75t_R,32382,34758
g69,AND2x4_ASAP7_75t_R,35298,15588
g692,OAI211xp5_ASAP7_75t_SL,42426,33678
g7,AND2x4_ASAP7_75t_SL,12996,16128
g70,INVx1_ASAP7_75t_SL,15426,14238
g71,INVx3_ASAP7_75t_SL,25038,17478
g72,INVx2_ASAP7_75t_SL,24552,18018
g73,AOI211xp5_ASAP7_75t_SL,42804,32598
g75,NAND4xp25_ASAP7_75t_SL,30924,38268
g756,OAI211xp5_ASAP7_75t_SL,43074,33678
g76,AOI21xp5_ASAP7_75t_SL,42156,34218
g77,OAI211xp5_ASAP7_75t_SL,41832,34218
g78,NOR2x1_ASAP7_75t_R,15696,15858
g8,AND2x2_ASAP7_75t_R,25632,39078
g80,NAND2x1_ASAP7_75t_R,33840,5598
g81,NAND2x1_ASAP7_75t_R,33246,5328
g82,AOI22xp5_ASAP7_75t_SL,43236,8838
g83,AOI22xp5_ASAP7_75t_SL,32706,7758
g84,INVxp67_ASAP7_75t_SL,32490,5058
g85,AOI22xp5_ASAP7_75t_SL,27090,11538
g86,OAI22xp33_ASAP7_75t_SL,16506,33678
g87,AOI22xp5_ASAP7_75t_SL,38106,36918
g88,AOI22xp5_ASAP7_75t_SL,34002,24498
g89,AOI22xp5_ASAP7_75t_SL,22608,27738
g8_dup217131,AND2x4_ASAP7_75t_R,24336,23418
g9,INVx1_ASAP7_75t_SL,24390,13428
g90,AOI22xp5_ASAP7_75t_SL,11754,2088
g91,OAI21xp5_ASAP7_75t_SL,27792,1548
g92,AOI221xp5_ASAP7_75t_SL,15642,16668
g93,O2A1O1Ixp5_ASAP7_75t_SL,42588,34758
g94,OAI21xp33_ASAP7_75t_SL,42534,35028
g95,OAI22xp33_ASAP7_75t_SL,37836,31518
g96,NOR2x1_ASAP7_75t_R,14454,17478
g97,AOI21xp5_ASAP7_75t_SL,22662,24498
g99,AOI21xp5_ASAP7_75t_SL,28926,6948
in_valid_s1_reg\[0\],DFFHQNx1_ASAP7_75t_R,7110,18828
in_valid_s1_reg\[1\],DFFHQNx1_ASAP7_75t_R,7542,29088
in_valid_s1_reg\[2\],DFFHQNx3_ASAP7_75t_R,9270,21798
in_valid_s_reg\[0\],DFFHQNx1_ASAP7_75t_SL,9162,18288
in_valid_s_reg\[1\],DFFHQNx1_ASAP7_75t_SL,8946,29628
in_valid_s_reg\[2\],DFFHQNx1_ASAP7_75t_SL,15804,12618
u0_slt0_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,26226,12618
u0_slt0_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,26118,14238
u0_slt0_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,24444,13968
u0_slt0_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,24876,13428
u0_slt0_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,25524,13968
u0_slt0_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,26604,13968
u0_slt0_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,26442,14778
u0_slt0_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,26820,13158
u0_slt0_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,26928,13698
u0_slt0_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,27684,13968
u0_slt0_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,27468,14508
u0_slt0_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,27252,15048
u0_slt0_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,25038,15588
u0_slt0_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,26118,15588
u0_slt0_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,24606,15318
u0_slt0_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,25632,14508
u0_slt1_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,43452,3708
u0_slt1_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,26496,3168
u0_slt1_r_reg\[11\],DFFHQNx3_ASAP7_75t_R,26874,3978
u0_slt1_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,23580,10998
u0_slt1_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,24336,10728
u0_slt1_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,24768,11538
u0_slt1_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,25146,12348
u0_slt1_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,26064,10998
u0_slt1_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,26766,10458
u0_slt1_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,27144,12078
u0_slt1_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,25632,12888
u0_slt1_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,43398,3438
u0_slt1_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,43506,2898
u0_slt1_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,41994,3438
u0_slt1_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,39942,3168
u0_slt1_r_reg\[5\],DFFHQNx3_ASAP7_75t_R,39402,2628
u0_slt1_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,27684,2898
u0_slt1_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,28386,3438
u0_slt1_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,28008,3708
u0_slt1_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,26442,3438
u0_slt2_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,39780,4248
u0_slt2_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,40914,10188
u0_slt2_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,40860,8838
u0_slt2_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,41400,8568
u0_slt2_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,41994,8838
u0_slt2_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,42642,9378
u0_slt2_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,43560,8838
u0_slt2_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,43506,8028
u0_slt2_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,43614,6408
u0_slt2_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,43344,5868
u0_slt2_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,43614,4518
u0_slt2_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,40212,3978
u0_slt2_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,40860,4248
u0_slt2_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,40806,5058
u0_slt2_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,41292,6138
u0_slt2_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,41832,6948
u0_slt2_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,42318,7488
u0_slt2_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,42858,8298
u0_slt2_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,43560,9918
u0_slt2_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,42102,10458
u0_slt3_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,30978,3978
u0_slt3_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,35946,2898
u0_slt3_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,36324,3168
u0_slt3_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,36918,2628
u0_slt3_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,37404,2898
u0_slt3_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,38106,2628
u0_slt3_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,38538,2898
u0_slt3_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,39456,3708
u0_slt3_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,38268,4518
u0_slt3_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,39132,5058
u0_slt3_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,39402,4518
u0_slt3_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,29412,3978
u0_slt3_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,29628,3438
u0_slt3_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,30276,3168
u0_slt3_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,30978,2898
u0_slt3_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,32220,2898
u0_slt3_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,32868,2628
u0_slt3_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,33516,3168
u0_slt3_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,34218,2628
u0_slt3_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,34866,2898
u0_slt4_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,28494,30438
u0_slt4_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,31842,31248
u0_slt4_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,31950,32058
u0_slt4_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,32166,32598
u0_slt4_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,33246,32598
u0_slt4_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,33624,32328
u0_slt4_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,33516,32058
u0_slt4_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,32922,31518
u0_slt4_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,32922,31248
u0_slt4_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,33030,30168
u0_slt4_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,30654,5868
u0_slt4_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,28764,30708
u0_slt4_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,29304,31248
u0_slt4_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,29844,30438
u0_slt4_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,30600,30168
u0_slt4_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,31248,30708
u0_slt4_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,31626,29898
u0_slt4_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,32166,30978
u0_slt4_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,30384,31248
u0_slt4_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,31140,31518
u0_slt5_r_reg\[0\],DFFHQNx3_ASAP7_75t_R,42696,26118
u0_slt5_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,40698,2898
u0_slt5_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,40914,3438
u0_slt5_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,41562,3978
u0_slt5_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,41940,4248
u0_slt5_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,42642,3978
u0_slt5_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,42372,4788
u0_slt5_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,41886,5058
u0_slt5_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,41832,5598
u0_slt5_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,42588,26658
u0_slt5_r_reg\[19\],DFFHQNx3_ASAP7_75t_R,43506,27198
u0_slt5_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,43344,5328
u0_slt5_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,43452,4788
u0_slt5_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,41778,2898
u0_slt5_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,42048,2358
u0_slt5_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,42588,2088
u0_slt5_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,43128,2358
u0_slt5_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,43560,2628
u0_slt5_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,41184,2088
u0_slt5_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,40752,2358
u0_slt6_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,38754,28008
u0_slt6_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,43614,30168
u0_slt6_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,43506,29628
u0_slt6_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,43614,29088
u0_slt6_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,42966,28818
u0_slt6_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,43614,28278
u0_slt6_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,41562,28278
u0_slt6_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,42642,27738
u0_slt6_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,42372,28008
u0_slt6_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,40806,27468
u0_slt6_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,41832,27198
u0_slt6_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,39510,27738
u0_slt6_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,40212,28008
u0_slt6_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,40860,28548
u0_slt6_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,41508,29628
u0_slt6_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,42210,30168
u0_slt6_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,42966,30708
u0_slt6_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,43020,31248
u0_slt6_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,43614,31518
u0_slt6_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,43614,30978
u0_slt7_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,22230,31248
u0_slt7_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,23958,31248
u0_slt7_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,23850,30978
u0_slt7_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,23418,30438
u0_slt7_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,24336,29628
u0_slt7_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,23904,29898
u0_slt7_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,24822,30438
u0_slt7_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,25254,30708
u0_slt7_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,26118,30978
u0_slt7_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,26982,30438
u0_slt7_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,32166,29628
u0_slt7_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,22878,31788
u0_slt7_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,23850,32328
u0_slt7_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,22338,32058
u0_slt7_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,22716,32328
u0_slt7_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,23850,32598
u0_slt7_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,25092,32328
u0_slt7_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,26064,32058
u0_slt7_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,26010,31788
u0_slt7_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,24120,31788
u0_slt8_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,41940,17478
u0_slt8_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,43182,23688
u0_slt8_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,42534,24228
u0_slt8_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,41400,24498
u0_slt8_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,42210,25038
u0_slt8_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,42804,24768
u0_slt8_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,43560,25308
u0_slt8_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,42480,25578
u0_slt8_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,40860,25578
u0_slt8_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,41346,26118
u0_slt8_r_reg\[19\],DFFHQNx3_ASAP7_75t_R,41832,26928
u0_slt8_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,43398,17748
u0_slt8_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,43614,18018
u0_slt8_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,43020,18558
u0_slt8_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,43398,19098
u0_slt8_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,43614,19368
u0_slt8_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,43020,20718
u0_slt8_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,43614,21258
u0_slt8_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,43290,22068
u0_slt8_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,43614,23148
u0_slt9_r_reg\[0\],DFFHQNx1_ASAP7_75t_R,25524,19368
u0_slt9_r_reg\[10\],DFFHQNx1_ASAP7_75t_R,32058,19638
u0_slt9_r_reg\[11\],DFFHQNx1_ASAP7_75t_R,33084,20178
u0_slt9_r_reg\[12\],DFFHQNx1_ASAP7_75t_R,33894,19908
u0_slt9_r_reg\[13\],DFFHQNx1_ASAP7_75t_R,34218,19638
u0_slt9_r_reg\[14\],DFFHQNx1_ASAP7_75t_R,33840,19368
u0_slt9_r_reg\[15\],DFFHQNx1_ASAP7_75t_R,32814,18558
u0_slt9_r_reg\[16\],DFFHQNx1_ASAP7_75t_R,30654,18288
u0_slt9_r_reg\[17\],DFFHQNx1_ASAP7_75t_R,31086,17748
u0_slt9_r_reg\[18\],DFFHQNx1_ASAP7_75t_R,32004,18288
u0_slt9_r_reg\[19\],DFFHQNx1_ASAP7_75t_R,33246,18288
u0_slt9_r_reg\[1\],DFFHQNx1_ASAP7_75t_R,26604,19368
u0_slt9_r_reg\[2\],DFFHQNx1_ASAP7_75t_R,26334,18558
u0_slt9_r_reg\[3\],DFFHQNx1_ASAP7_75t_R,26928,18828
u0_slt9_r_reg\[4\],DFFHQNx1_ASAP7_75t_R,27414,18558
u0_slt9_r_reg\[5\],DFFHQNx1_ASAP7_75t_R,27900,18288
u0_slt9_r_reg\[6\],DFFHQNx1_ASAP7_75t_R,28386,18828
u0_slt9_r_reg\[7\],DFFHQNx1_ASAP7_75t_R,29034,19368
u0_slt9_r_reg\[8\],DFFHQNx1_ASAP7_75t_R,29736,19908
u0_slt9_r_reg\[9\],DFFHQNx1_ASAP7_75t_R,30924,19638
u10_din_tmp1_reg\[0\],DFFHQNx1_ASAP7_75t_SL,3816,31788
u10_din_tmp1_reg\[10\],DFFHQNx2_ASAP7_75t_SL,2844,38538
u10_din_tmp1_reg\[11\],DFFHQNx2_ASAP7_75t_SL,3438,31518
u10_din_tmp1_reg\[12\],DFFHQNx2_ASAP7_75t_SL,2952,36108
u10_din_tmp1_reg\[13\],DFFHQNx1_ASAP7_75t_SL,3168,37188
u10_din_tmp1_reg\[14\],DFFHQNx1_ASAP7_75t_SL,4032,38808
u10_din_tmp1_reg\[15\],DFFHQNx1_ASAP7_75t_SL,4194,36918
u10_din_tmp1_reg\[1\],DFFHQNx2_ASAP7_75t_SL,3168,32328
u10_din_tmp1_reg\[2\],DFFHQNx2_ASAP7_75t_SL,4842,30978
u10_din_tmp1_reg\[3\],DFFHQNx2_ASAP7_75t_SL,3762,35568
u10_din_tmp1_reg\[4\],DFFHQNx2_ASAP7_75t_SL,4626,33408
u10_din_tmp1_reg\[5\],DFFHQNx2_ASAP7_75t_SL,3708,36648
u10_din_tmp1_reg\[6\],DFFHQNx2_ASAP7_75t_SL,4680,32598
u10_din_tmp1_reg\[7\],DFFHQNx2_ASAP7_75t_SL,5004,38538
u10_din_tmp1_reg\[8\],DFFHQNx2_ASAP7_75t_SL,4842,31518
u10_din_tmp1_reg\[9\],DFFHQNx2_ASAP7_75t_SL,3600,37998
u10_dout_reg\[0\],DFFHQx4_ASAP7_75t_SL,11862,30438
u10_dout_reg\[10\],DFFHQx4_ASAP7_75t_SL,12456,32598
